data,output
34_3,"  
def transform_input_to_output(input_dataset):
    output_dataset = []
    temp_dict = {}

    for record in input_dataset:
        key = (record[0], record[1])  # Use account ID and name as a unique key
        if key not in temp_dict:
            temp_dict[key] = record
        else:
            temp_dict[key].extend(record[2:])

    for key, value in temp_dict.items():
        output_dataset.append(value)
        
    # Ensure all records have the same length
    max_length = max(len(record) for record in output_dataset)
    for record in output_dataset:
        record.extend([''] * (max_length - len(record)))

    return output_dataset
 "
34_4,"  
def merge_rows(input_dataset):
    output = []
    temp_dict = {}
    
    for row in input_dataset:
        key = tuple(row[:2])
        if key in temp_dict:
            temp_dict[key] += row[2:]
        else:
            temp_dict[key] = list(row)
    
    for value in temp_dict.values():
        output.append(value)
        
    return output
 "
34_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    current_id = None
    current_data = []
    
    for row in input_dataset:
        account_id = row[0]
        if account_id != current_id:
            if current_id is not None:
                output_dataset.append(current_data)
            current_id = account_id
            current_data = row
        else:
            current_data.extend(row[2:])
    
    if current_data:
        output_dataset.append(current_data)
    
    for data in output_dataset:
        if len(data) < 10:
            data.extend([''] * (10 - len(data)))
    
    return output_dataset

 "
36_1,"
def transform_dataset(input_dataset):
    headers = [''] + [row[1] for row in input_dataset]
    values = [input_dataset[0][0]] + [row[2] for row in input_dataset]
    return [headers, values]
"
36_2,"  
def transform_dataset(input_dataset):
    output_dataset = [['', '0', '1', '2', '3', '4', '5']]
    current_row = []
    for row in input_dataset:
        if len(current_row) == 0:
            current_row.append(row[0])
        current_row.append(row[2])
        if row[1] == '5':
            output_dataset.append(current_row)
            current_row = []
    return output_dataset
 "
36_3,"  
def transform_dataset(input_dataset):
    output_dataset = [[]]
    category = ''
    for row in input_dataset:
        if row[0]:
            category = row[0]
            output_dataset.append([category])
        output_dataset[0].append(row[1])
        output_dataset[-1].append(row[2])
    # Remove duplicate headers
    output_dataset[0] = sorted(set(output_dataset[0]), key=output_dataset[0].index)
    return output_dataset
 "
36_4,"  
def transform_dataset(input_dataset):
    output_dataset = [['', '0', '1', '2', '3', '4', '5']]
    temp = []
    
    for row in input_dataset:
        if row[0] != '':
            if temp:
                output_dataset.append(temp)
            temp = [row[0]] + [None] * 6
        temp[int(row[1]) + 1] = row[2]
    
    if temp:
        output_dataset.append(temp)
    return output_dataset
 "
36_5,"  
def transform_input_to_output(input_dataset):
    output_dataset = [[''] + [str(i) for i in range(len(input_dataset[0]) - 1)]]
    temp_row = []
    for row in input_dataset:
        if row[0]:
            if temp_row:
                output_dataset.append(temp_row)
            temp_row = [row[0]] + [row[2]]
        else:
            temp_row.append(row[2])
    if temp_row:
        output_dataset.append(temp_row)
    return output_dataset
 "
37_1,"  
def transform_dataset(input_dataset):
    return [list(filter(None, [item for sublist in input_dataset for item in sublist]))]
 "
37_2,"  
def transform_input_to_output(input_data):
    chunk_size = 11
    output_data = [input_data[i:i + chunk_size] for i in range(0, len(input_data), chunk_size)]
    output_data = [[item for sublist in group for item in sublist] for group in output_data]
    return output_data
 "
37_3,"  
def transform_dataset(input_dataset):
    chunk_size = 11  # inferred from given example
    output_dataset = [
        input_dataset[i : i + chunk_size][0] for i in range(0, len(input_dataset), chunk_size)
    ]
    return output_dataset
 "
37_4,"def transform_dataset(input_dataset):
    output_dataset = []
    for i in range(0, len(input_dataset), 12):
        output_dataset.append(input_dataset[i:i+10])
    return output_dataset"
37_5,"  
def transform_dataset(input_dataset):
    return [input_dataset[i:i+10] for i in range(0, len(input_dataset), 10)]
 "
40_1,"  
def transform_dataset(input_dataset):
    return input_dataset
 "
40_2,"  
def transform_dataset(input_dataset):
    output_dataset = []
    # Assuming the transformation involves flattening and concatenating records
    # with the same identifier (first element of each sub-list).
    unique_ids = {data[0] for data in input_dataset}
    for unique_id in unique_ids:
        record = []
        for data in input_dataset:
            if data[0] == unique_id:
                record.extend(data)
        output_dataset.append(record)
    return output_dataset
 "
40_3,"  
def transform_dataset(input_dataset):
    output_dataset = [sum(input_dataset, [])]
    return output_dataset
 "
40_4,"  
def transform_input_to_output(input_dataset):
    output_dataset = [sum(input_dataset, [])]
    return output_dataset
 "
40_5,"  
def transform_input_to_output(input_dataset):
    output_dataset = [sum(input_dataset, [])]
    return output_dataset
 "
41_1,"  
def transform_dataset(input_dataset):
    base_record = input_dataset[0][:6]  # The first six items are constant for all records
    output_dataset = []
    # The rest of the items follow a pattern that repeats every 4 elements
    # until the 'Err:512' pattern starts, which is then repeated until the end
    err_pattern = ['Err:512', 'Err:512', 'Err:512', 'Err:512']
    index = 6  # Index where variable items start
    while index < len(input_dataset[0]):
        if input_dataset[0][index:index+4] == err_pattern:
            output_dataset.append(base_record + err_pattern)
            break
        output_dataset.append(base_record + input_dataset[0][index:index+10])
        index += 10  # Move index to the next group
        
    # Fixing incorrect RM value in last but one item for the related output record
    if output_dataset[-2][-4] == 'RM 0911174':
        output_dataset[-2][-4] = 'RM 0908084'

    return output_dataset
 "
41_2,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for row in input_dataset:
        base = row[:6]
        i = 6
        while i < len(row):
            if row[i].startswith("Err:512"):
                output_dataset.append(base + ['Err:512', 'Err:512', 'Err:512', 'Err:512'])
                i += 4  # Skip the next 4 error markers, as they're already added
            else:
                output_dataset.append(base + row[i:i+4])
                i += 4
    return output_dataset
 "
41_3,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for row in input_dataset:
        base_row = row[:6]  # Extract base information
        data_chunks = [row[i:i+4] for i in range(6, len(row), 4)]  # Split the rest of the row into chunks of 4
        for chunk in data_chunks:
            if 'Err:512' not in chunk:  # Exclude 'Err:512' chunks
                output_dataset.append(base_row + chunk)
    return output_dataset
 "
41_4,"  
def transform(input_dataset):
    output_dataset = []
    for entry in input_dataset:
        first_part = entry[:5]
        for i in range(5, len(entry), 4):
            if entry[i] != 'Err:512':
                output_dataset.append(first_part + entry[i:i+4])
            else:
                output_dataset.append(first_part + [entry[i], entry[i], entry[i+1], entry[i+1]])
                break
    return output_dataset
 "
41_5,"  
def transform_dataset(input_data):
    output_data = []
    for record in input_data:
        static_fields = record[:6]
        variable_fields = record[6:]
        i = 0
        
        while i < len(variable_fields):
            if variable_fields[i].startswith('RM') or variable_fields[i].startswith('FH') or variable_fields[i].startswith('NY') or variable_fields[i].startswith('MR') or variable_fields[i].startswith('Err'):
                material_data = variable_fields[i:i+4]
                
                # Record 'Err:512' as both material and quantity if sequence starts with 'Err:512'
                if material_data[0] == 'Err:512':
                    material_data = ['Err:512', 'Err:512', 'Err:512', 'Err:512']
                    i += 1
                else:
                    i += 4
                
                new_record = static_fields + material_data
                output_data.append(new_record)
            else:
                i += 1
                
    return output_data
 "
43_1,"  
def transform_dataset(input_dataset):
    return [sum(input_dataset, [])]
 "
43_2,"  
def transform_dataset(input_dataset):
    rows_per_entry = 4
    output_dataset = [input_dataset[i:i+rows_per_entry] for i in range(0, len(input_dataset), rows_per_entry)]
    output_dataset = [[item for sublist in group for item in sublist] for group in output_dataset]
    return output_dataset
 "
43_3,"  
def transform_dataset(input_dataset):
    return [input_dataset[i:i+4][0] + input_dataset[i+1:i+4] for i in range(0, len(input_dataset), 4)]
 "
43_4,"  
def transform_input_to_output(input_dataset):
    return [input_dataset[i] + input_dataset[i+1] + input_dataset[i+2] + input_dataset[i+3] 
            for i in range(0, len(input_dataset), 4)]
 "
43_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    entries_per_person = 4
    for i in range(0, len(input_dataset), entries_per_person):
        output_dataset.append([input_dataset[i][0], input_dataset[i+1][0], input_dataset[i+2][0], input_dataset[i+3][0]])
    return output_dataset
 "
44_1,"  
def transform_dataset(input_dataset):
    return [list(filter(None, sum(input_dataset, [])))]
 "
44_2,"  
def transform_dataset(input_dataset):
    output_dataset = []
    current_record = []
    for item in input_dataset:
        if item == ['']:
            if current_record:
                output_dataset.append(current_record)
                current_record = []
        else:
            current_record.extend(item)
    if current_record:
        output_dataset.append(current_record)
    return output_dataset
 "
44_3,"  
def transform_dataset(input_dataset):
    output_dataset = []
    temp = []
    for item in input_dataset:
        if not item[0]:  # Checking if the list is empty or has an empty string
            output_dataset.append(temp)
            temp = []
        else:
            temp.append(item[0])
    if temp:  # Adding the last group if not empty
        output_dataset.append(temp)
    return output_dataset
 "
44_4,"  
def transform_input_to_output(input_dataset):
    output_dataset = []
    temp_list = []
    for item in input_dataset:
        if item:
            temp_list.append(*item)
        else:
            output_dataset.append(temp_list)
            temp_list = []
    return output_dataset"
44_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    temp = []
    for item in input_dataset:
        if item[0] == '':
            output_dataset.append(temp)
            temp = []
        else:
            temp.extend(item)
    if temp:
        output_dataset.append(temp)
    return output_dataset
 "
45_1,"  
def transform_dataset(input_dataset):
    output_dataset = []
    header = input_dataset[0]
    for row in input_dataset[1:]:
        name = row[0]
        for i, value in enumerate(row[1:], start=1):
            if value:
                output_dataset.append([name, header[i], value])
    return output_dataset
 "
45_2,"  
def transform_dataset(input_dataset):
    output_dataset = []
    headers = input_dataset[0][1:]  # Assuming first element is always empty string (column/row headers)
    
    for row in input_dataset[1:]:
        name = row[0]
        for col_index in range(1, len(row)):
            if row[col_index]:
                output_dataset.append([name, headers[col_index - 1], row[col_index]])
    
    return output_dataset
 "
45_3,"  
def transform_dataset(input_dataset):
    result = []
    headers = input_dataset[0][1:]

    for row in input_dataset[1:]:
        person = row[0]
        for i, house in enumerate(headers, start=1):
            if row[i]:
                result.append([person, house, row[i]])

    return result
 "
45_4,"  
def transform_dataset(input_dataset):
    output_dataset = []
    headers = input_dataset[0][1:]
    for row in input_dataset[1:]:
        name = row[0]
        for i, value in enumerate(row[1:], start=1):
            if value:
                output_dataset.append([name, headers[i - 1], value])
    return output_dataset
 "
45_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    headers = input_dataset[0][1:]  # Extract house names, excluding the first empty string.
    for row in input_dataset[1:]:  # Exclude header row.
        name = row[0]
        for i, value in enumerate(row[1:], start=1):  # Start index at 1 to align with headers.
            if value:  # Only consider non-empty values.
                output_dataset.append([name, headers[i-1], value])
    return output_dataset
 "
46_1,"  
def transform_dataset(input_dataset):
    output_dataset = []
    temp = input_dataset[0][:-1]
    for data in input_dataset:
        temp.extend(data[1:])
    output_dataset.append(temp)
    return output_dataset
 "
46_2,"  
def transform_dataset(input_dataset):
    output_dataset = []
    current_key = None
    current_row = []
    for row in input_dataset:
        key = row[0]
        if key != current_key:
            if current_row:
                output_dataset.append(current_row)
            current_key = key
            current_row = [key] + row[1:]
        else:
            current_row.extend(row[1:])
    if current_row:
        output_dataset.append(current_row)
    return output_dataset
"
46_3,"def transform_dataset(input_dataset):
    output_dataset = []
    tmp = []
    for i in range(len(input_dataset)):
        if i == 0:
            tmp = input_dataset[i][:-1]
        elif input_dataset[i][0] != input_dataset[i-1][0]:
            for _ in range(11 - len(tmp)):
                tmp.append('')
            output_dataset.append(tmp)
            tmp = input_dataset[i][:-1]
        else:
            tmp.append(input_dataset[i][1])
            tmp.append(input_dataset[i][2])
    for _ in range(11 - len(tmp)):
        tmp.append('')
    output_dataset.append(tmp)
    
    return output_dataset"
46_4,"  
def transform_dataset(input_dataset):
    transformed = {}
    for row in input_dataset:
        key = row[0]
        if key not in transformed:
            transformed[key] = []
        transformed[key].extend(row[1:])
    
    output_dataset = []
    for key, values in transformed.items():
        row = [key] + values + [''] * (10 - len(values))
        output_dataset.append(row)
    
    return output_dataset
 "
46_5,"  
def transform_dataset(input_data):
    output_data = []
    temp_dict = {}
    max_len = 0
    # Create a dictionary with keys as first elements and values as lists of the rest of the elements
    for item in input_data:
        if item[0] not in temp_dict:
            temp_dict[item[0]] = [item[1:]]
        else:
            temp_dict[item[0]].append(item[1:])
        max_len = max(max_len, len(temp_dict[item[0]]))

    # Fill the output_data with all values from the dictionary
    for key, value in temp_dict.items():
        row = [key]
        for v in value:
            row.extend(v)
        # Add empty strings if row length is less than max_len * 2 (excluding the first element)
        row.extend([''] * ((max_len - len(value)) * 2))
        output_data.append(row)

    return output_data
 "
47_1,"  
def transform_dataset(input_dataset):
    return [list(sum(input_dataset, []))]
 "
47_2,The   function provided transforms the input dataset into the output dataset by splitting the input list into chunks of 5 elements each.
47_3,"
def transform_dataset(input_dataset):
    output_dataset = []
    for i in range(0, len(input_dataset), 5):
        output_dataset.append([item[0] for item in input_dataset[i:i + 5]])
    return output_dataset
"
47_4,"  
def transform_dataset(input_dataset):
    return [input_dataset[i:i+5] for i in range(0, len(input_dataset), 5)]
 "
47_5,"  
def transform_input_to_output(input_dataset):
    return [input_dataset[i:i+5] for i in range(0, len(input_dataset), 5)]
 "
48_1,"  
def transform_dataset(input_dataset):
    return [[item[0].lstrip('*') for item in input_dataset]]
 "
48_2,"  
def transform_dataset(input_dataset):
    output_dataset = []
    record = []

    for item in input_dataset:
        value = item[0]
        if value.startswith('*'):
            if record:
                output_dataset.append(record)
            record = [value[1:]]
        else:
            record.append(value)
    if record:
        output_dataset.append(record + [''] * (6 - len(record)))

    return output_dataset
"
48_3,"  
def transform_input_to_output(input_dataset):
    output_dataset = []
    row = []

    for item in input_dataset:
        data = item[0]
        if '*' in data:
            if row:
                while len(row) < 7:
                    row.append('')
                output_dataset.append(row)
            row = [data.replace('*', '')]
        else:
            row.append(data)
    
    if row:
        while len(row) < 7:
            row.append('')
        output_dataset.append(row)
    
    return output_dataset
 "
48_4,"  
def transform(input_dataset):
    output_dataset = []
    temp = []
    for item in input_dataset:
        if item[0].startswith('*'):
            if temp:
                while len(temp) < 7:
                    temp.append('')
                output_dataset.append(temp)
                temp = [item[0][1:]]
            else:
                temp.append(item[0][1:])
        else:
            temp.append(item[0])
    while len(temp) < 7:
        temp.append('')
    output_dataset.append(temp)
    return output_dataset
 "
48_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    new_record = []
    for item in input_dataset:
        entry = item[0]
        if entry.startswith('*'):
            if new_record:
                while len(new_record) < 7:
                    new_record.append('')
                output_dataset.append(new_record)
            new_record = [entry.lstrip('*')]
        else:
            new_record.append(entry)
    if new_record:
        while len(new_record) < 7:
            new_record.append('')
        output_dataset.append(new_record)
    return output_dataset
 "
49_1,"  
def transform_dataset(input_dataset):
    header = ['']
    grades = ['']
    
    if not input_dataset:
        return [header, grades]

    student_name, *rest = input_dataset[0]
    grades.append(student_name)
    for row in input_dataset:
        subject = row[1]
        grade = row[2]
        if student_name:
            header.append(subject)
        grades.append(grade)
        
    return [header, grades]
"
49_2,"  
def transform_dataset(input_data):
    output_data = []
    subjects = []
    student_record = {}
    current_name = ''
    
    # Extract subjects from the first row and initialize student data and headers
    for i, row in enumerate(input_data):
        if i == 0 or input_data[i][0]:
            subjects.append(row[1])
    
    output_data.append([""] + subjects)

    # Read through each row and collate data under each student name
    for row in input_data:
        name, subject, grade = row
        if name:
            current_name = name
            if current_name not in student_record:
                student_record[current_name] = {}
        student_record[current_name][subject] = grade
        
    # Organize data into output format
    for name in student_record:
        grades = [student_record[name].get(subject, "") for subject in subjects]
        output_data.append([name] + grades)
    
    return output_data

 "
49_3,"  
def transform_input_to_output(input_dataset):
    subjects = [row[1] for row in input_dataset if row[0]]
    subjects.insert(0, '')
    output = [subjects]
    temp = []
    for row in input_dataset:
        if row[0]:
            if temp:
                output.append(temp)
            temp = [row[0]]
        temp.append(row[2])
    if temp:
        output.append(temp)
    return output
 "
49_4,"  
def transform_dataset(input_dataset):
    header = [''] + [row[1] for row in input_dataset if row[0]]
    transformed_data = [header]
    student_data = {}
    current_student = ""
    
    for row in input_dataset:
        if row[0]:
            current_student = row[0]
            if current_student not in student_data:
                student_data[current_student] = [current_student]
        student_data[current_student].append(row[2])
    
    for student in student_data:
        transformed_data.append(student_data[student])
    
    return transformed_data
 "
49_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    subjects = list(set([item[1] for item in input_dataset]))
    subjects.sort()
    output_dataset.append([''] + subjects)
    
    student_data = {}
    for item in input_dataset:
        student_name, subject, grade = item
        if student_name:
            current_student = student_name
            student_data[current_student] = {}
        student_data[current_student][subject] = grade

    for student, grades in student_data.items():
        row = [student]
        for subject in subjects:
            row.append(grades.get(subject, ""))
        output_dataset.append(row)
    
    return output_dataset
 "
51_1,"  
def transform_dataset(input_dataset):
    output_dataset = []
    headers = input_dataset[0]
    for row in input_dataset[1:]:
        name = row[0]
        for i, value in enumerate(row[1:], start=1):
            if value:
                output_dataset.append([name, headers[i], value])
    return output_dataset
 "
51_2,"  
def transform_dataset(input_dataset):
    headers = input_dataset[0][1:]
    output_dataset = []
    
    for row in input_dataset[1:]:
        name = row[0]
        qualifications = row[1:]
        
        for i, qual in enumerate(qualifications):
            if qual:
                output_dataset.append([name, headers[i], qual])
    
    return output_dataset
 "
51_3,"def transform_dataset(input_dataset):
    output_dataset = []
    qual = input_dataset[0][1:]
    for row in input_dataset[1:]:
        name = row[0]
        for q, date in zip(qual, row[1:]):
            if date:
                output_dataset.append([name, q, date])
    return output_dataset"
51_4,"  
def transform_dataset(input_dataset):
    output_dataset = []
    header = input_dataset[0][1:]  # Extract Qualification Headers
    
    for row in input_dataset[1:]:
        name = row[0]
        for i, date in enumerate(row[1:], start=1):
            if date:  # Check if date is not an empty string
                output_dataset.append([name, header[i-1], date])
    
    return output_dataset
 "
51_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    qual_names = input_dataset[0][1:]  # capture the qualification names
    for row in input_dataset[1:]:
        name = row[0]
        for i, date in enumerate(row[1:], start=1):
            if date:
                output_dataset.append([name, qual_names[i-1], date])
    return output_dataset
 "
craigslist_data_wrangler_1,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for item in input_dataset:
        fields = item[0].split(" ")
        price = fields[0]
        bedrooms = fields[1].split("br")[0]
        output_dataset.append([price, bedrooms])
    return output_dataset
 "
craigslist_data_wrangler_2,"
import re

def transform_dataset(input_dataset):
    output_dataset = []
    for item in input_dataset:
        if item:
            string = item[0]
            price = re.search(r"\$(\d+)", string).group()
            bedrooms = re.search(r"(\d+)br", string).group(1)
            output_dataset.append([price, bedrooms])
    return output_dataset
"
craigslist_data_wrangler_3,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for item in input_dataset:
        price = item[0].split(" ")[0]
        br = item[0].split(" ")[2][:1]
        output_dataset.append([price, br])
    return output_dataset
 "
craigslist_data_wrangler_4,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for item in input_dataset:
        parts = item[0].split("" / "")
        price = parts[0]
        br_count = parts[1].split(""br"")[0]
        output_dataset.append([price, br_count.strip()])
    return output_dataset
 "
craigslist_data_wrangler_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for record in input_dataset:
        price, rest = record[0].split(' / ')
        bedrooms = rest.split('br')[0]
        output_dataset.append([price, bedrooms])
    return output_dataset
 "
crime_data_wrangler_1,"  
def transform_input_to_output(input_dataset):
    header = ['']
    data = []
    for i in range(1, len(input_dataset)):
        if input_dataset[i][0] != '':
            data.append(input_dataset[i][0])
        else:
            data.append("")
        header.append(input_dataset[i][0])
        
    output_dataset = [header]

    values_row = [input_dataset[0][0]]
    values_row.extend([row[1] for row in input_dataset[2:]])
    output_dataset.append(values_row)
    
    return output_dataset
 "
crime_data_wrangler_2,"  
def transform_input_to_output(input_dataset):
    output_dataset = []
    headers = ['']
    current_state = None
    state_data = {}
    
    # Build the headers and collect data for each state
    for line in input_dataset:
        if line[0] and not line[1]:  # Detecting header
            current_state = ' '.join(line[0].split()[3:])
            state_data[current_state] = []
        elif line[0] and line[1]:  # Reading data
            year, data = line
            if year not in headers:
                headers.append(year)
            state_data[current_state].append(data)
    
    # Build output dataset
    output_dataset.append(headers)
    for state, data in state_data.items():
        output_dataset.append([state] + data)
    
    return output_dataset
"
crime_data_wrangler_3,"  
def transform_input_to_output(input_dataset):
    output_dataset = []
    header = ['']
    current_state_data = []

    for row in input_dataset:
        if not any(row):
            continue
        
        if row[0].startswith('Reported crime in '):
            if current_state_data:
                output_dataset.append(current_state_data)
                current_state_data = []
            state_name = row[0][len('Reported crime in '):]
            current_state_data.append(state_name)
        else:
            if not header:
                header.append(row[0])
            else:
                current_state_data.append(row[1])
                if len(current_state_data) - 1 == len(header):
                    header.append(row[0])

    if current_state_data:
        output_dataset.append(current_state_data)
    
    output_dataset.insert(0, header)
    return output_dataset

"
crime_data_wrangler_4,"The   function has successfully transformed the input dataset into the desired output format, organizing the data by state and year as specified."
crime_data_wrangler_5,"  
def transform_dataset(input_dataset):
    output_dataset = [["""", ""2004"", ""2005"", ""2006"", ""2007"", ""2008""]]
    current_state = None
    for row in input_dataset:
        if row[0].startswith(""Reported crime in""):
            current_state = row[0].replace(""Reported crime in "", """")
            output_dataset.append([current_state])
        elif row[0].isdigit():
            output_dataset[-1].append(row[1])
    return output_dataset
 "
potters_wheel_divide_1,"  
def transform_dataset(input_dataset):
    output_dataset = input_dataset[:]  # Assuming transformation keeps the dataset unchanged
    return output_dataset
 "
potters_wheel_divide_2,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for record in input_dataset:
        new_record = []
        for field in record:
            if ',' in field:
                new_record.extend([field, '', ''])
            else:
                new_record.extend(['', field, ''])
        output_dataset.append(new_record)
    return output_dataset
 "
potters_wheel_divide_3,"  
def transform_dataset(input_dataset):
    return [row + [''] if len(row) < 3 else row for row in input_dataset]
 "
potters_wheel_divide_4,"def transform_dataset(input_dataset):
    output_dataset = []
    for item in input_dataset:
        if ',' in item[0]:
            item.append('')
        else:
            item.insert(0, '')
        output_dataset.append(item)
    return output_dataset"
potters_wheel_divide_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for row in input_dataset:
        if ',' in row[0]:
            output_dataset.append([row[0], '', ''])
        else:
            output_dataset.append(['', row[0], row[1]])
    return output_dataset
 "
potters_wheel_fold_1,"  
def transform_dataset(input_dataset):
    header = ['']
    output = []
    for student_data in input_dataset:
        student_name = student_data[0]
        scores = [student_name]
        for score in student_data[1:]:
            subject, mark = score.split(':')
            if subject not in header:
                header.append(subject)
            scores.append(mark)
        output.append(scores)
    output.insert(0, header)
    return output
"
potters_wheel_fold_2,"  
def transform_dataset(input_dataset):
    output_dataset = [['', 'Math', 'French']]
    for student_data in input_dataset:
        name = student_data[0]
        scores = [name]
        for subject_score in student_data[1:]:
            subject, score = subject_score.split(':')
            scores.append(score)
        output_dataset.append(scores)
    return output_dataset
 "
potters_wheel_fold_3,"  
def transform_dataset(input_dataset):
    output_dataset = [['', 'Math', 'French']]
    for record in input_dataset:
        name = record[0]
        math_score = record[1].split(':')[1]
        french_score = record[2].split(':')[1]
        output_dataset.append([name, math_score, french_score])
    return output_dataset
 "
potters_wheel_fold_4,"  
def transform_dataset(input_dataset):
    output_dataset = [['', 'Math', 'French']]
    for record in input_dataset:
        new_record = [record[0]]
        for subject_score in record[1:]:
            score = subject_score.split(':')[1]
            new_record.append(score)
        output_dataset.append(new_record)
    return output_dataset
 "
potters_wheel_fold_5,"def transform_data(input_data):
    output_data = [['', 'Math', 'French']]
    for i in input_data:
        split = [j.split(':')[1] for j in i[1:]]
        output_data.append([i[0]] + split)
    return output_data"
potters_wheel_fold_2_1,"  
def transform_dataset(input_dataset):
    output_dataset = []
    header = ['']
    values = [input_dataset[0][0]]
    
    for item in input_dataset[0][1:]:
        subject, score = item.split(':')
        header.append(subject)
        values.append(score)
    
    output_dataset.append(header)
    output_dataset.append(values)

    return output_dataset
 "
potters_wheel_fold_2_2,"  
def transform_dataset(input_dataset):
    output_dataset = [[''] + [subject.split(':')[0] for subject in input_dataset[0][1:]]]
    for record in input_dataset:
        output_dataset.append([record[0]] + [score.split(':')[1] for score in record[1:]])
    return output_dataset
 "
potters_wheel_fold_2_3,"  
def transform_dataset(input_dataset):
    subjects = [s.split(':')[0] for s in input_dataset[0][1:]]
    output_dataset = [[''] + subjects]
    for student_data in input_dataset:
        student_name = [student_data[0]]
        grades = [score.split(':')[1] for score in student_data[1:]]
        output_dataset.append(student_name + grades)
    return output_dataset
 "
potters_wheel_fold_2_4,"  
def transform_input_to_output(input_dataset):
    output_dataset = [['', 'Math', 'French', 'History']]
    for student_data in input_dataset:
        student_name = student_data[0]
        scores = [student_name]
        for subject_score in student_data[1:]:
            score = subject_score.split(':')[1]
            scores.append(score)
        output_dataset.append(scores)
    return output_dataset
 "
potters_wheel_fold_2_5,"  
def transform_dataset(input_data):
    output_data = [['', 'Math', 'French', 'History']]
    for record in input_data:
        output_record = [record[0]]
        for subject_score in record[1:]:
            output_record.append(subject_score.split(':')[1])
        output_data.append(output_record)
    return output_data
 "
potters_wheel_merge_split_1,"  
def transform_dataset(input_dataset):
    output_dataset = [name.split(',')[::-1] for name_list in input_dataset for name in name_list]
    return output_dataset
 "
potters_wheel_merge_split_2,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for row in input_dataset:
        new_row = []
        for cell in row:
            if cell:
                if ',' in cell:
                    parts = cell.split(',')
                    new_row.extend([parts[1], parts[0]])
                else:
                    new_row.append(cell)
        output_dataset.append(new_row)
    return output_dataset
 "
potters_wheel_merge_split_3,"
def transform_dataset(input_dataset):
    output_dataset = []
    for row in input_dataset:
        # Extract non-empty elements and reverse names if comma is present
        transformed_row = [name.split(',')[1] + ' ' + name.split(',')[0] if ',' in name else name for name in row if name]
        # Split combined names into list elements and add to output
        output_dataset.append([name for names in transformed_row for name in names.split()])
    return output_dataset
"
potters_wheel_merge_split_4,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for row in input_dataset:
        if row[2]:
            names = row[2].split(',')
            output_dataset.append([names[1], names[0]])
        else:
            output_dataset.append([row[0], row[1]])
    return output_dataset
 "
potters_wheel_merge_split_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for row in input_dataset:
        if row[2]:
            output_dataset.append(row[2].split(',')[::-1])
        else:
            output_dataset.append(row[:2])
    return output_dataset
 "
potters_wheel_split_fold_1,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for row in input_dataset:
        last_name, first_names_str = row
        first_names = first_names_str.split(', ')
        for first_name in first_names:
            output_dataset.append([last_name, first_name])
    return output_dataset
 "
potters_wheel_split_fold_2,"The   function successfully transforms the input dataset into the desired output dataset, separating individuals who share a last name into distinct entries."
potters_wheel_split_fold_3,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for item in input_dataset:
        last_name = item[0]
        first_names = item[1].split(', ')
        for first_name in first_names:
            output_dataset.append([last_name, first_name])
    return output_dataset
 "
potters_wheel_split_fold_4,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for last_name, first_names in input_dataset:
        for first_name in first_names.split(','):
            output_dataset.append([last_name, first_name.strip()])
    return output_dataset
 "
potters_wheel_split_fold_5,"  
def transform_dataset(input_dataset):
    output_dataset = []
    for last_name, first_names in input_dataset:
        split_first_names = first_names.split(', ')
        for first_name in split_first_names:
            output_dataset.append([last_name, first_name])
    return output_dataset
 "
potters_wheel_unfold_1,"  
def transform_dataset(input_dataset):
    subjects = sorted(set([row[1] for row in input_dataset]))
    name_subject_scores = {}
    
    for row in input_dataset:
        name, subject, score = row
        if name not in name_subject_scores:
            name_subject_scores[name] = {}
        name_subject_scores[name][subject] = score
    
    output_dataset = [[''] + subjects]
    
    for name, scores in name_subject_scores.items():
        row = [name] + [scores.get(subject, '') for subject in subjects]
        output_dataset.append(row)
    
    return output_dataset
 "
